Data,Period,Organisation unit,Value
qMgtqhTwlZ6,201712,ZwfQDUAuF1E,25.0
qMgtqhTwlZ6,201712,vmGyHazfngO,10.0
qMgtqhTwlZ6,201712,FKvvYL7xV0p,55.0
qMgtqhTwlZ6,201712,jqLcZtIyJim,-52.5
qMgtqhTwlZ6,201712,dU7dDBWWWDi,30.6
qMgtqhTwlZ6,201712,FX5DGY6VxPS,2.2
qMgtqhTwlZ6,201712,PoAHq41Wjsk,-39.2
qMgtqhTwlZ6,201712,NBZfDf5Rag9,13.7
qMgtqhTwlZ6,201712,d23ZMyDAOEE,5.6
qMgtqhTwlZ6,201712,ldTs7l4tu6V,-23.1
qMgtqhTwlZ6,201712,MEAv0YmXK3C,0.0
qMgtqhTwlZ6,201712,bArGQMJx5Vs,68.9
qMgtqhTwlZ6,201712,Wl8S53qfNST,13.8
qMgtqhTwlZ6,201712,lqUH9qJYc2r,16.3
qMgtqhTwlZ6,201712,jLbIZHuRAYh,-4.4
qMgtqhTwlZ6,201801,xuVsQTby6uM,18.0
qMgtqhTwlZ6,201801,e9NLyDiExlF,0.0
qMgtqhTwlZ6,201801,CXAJP0JoCDZ,13.3
qMgtqhTwlZ6,201801,IKdUHYliWr5,-4.8
qMgtqhTwlZ6,201801,RUBAdXhzucO,46.0
qMgtqhTwlZ6,201801,fS76SN2mDYs,-3.6
qMgtqhTwlZ6,201801,LbjgDaDXJRa,3.3
qMgtqhTwlZ6,201801,RPNI2yciVPb,-14.0
qMgtqhTwlZ6,201801,HiSkD51XNEw,4.0
qMgtqhTwlZ6,201801,La4FiUTG0Ed,-6.5
qMgtqhTwlZ6,201801,mC4qkTGiah3,0.0
qMgtqhTwlZ6,201801,H7UhEhDlhvD,-11.7
qMgtqhTwlZ6,201801,YGTBDdMQ9vr,22.5
qMgtqhTwlZ6,201801,RQiyqxziOzo,-24.0
qMgtqhTwlZ6,201801,R6tG0IzAhpv,-26.0
qMgtqhTwlZ6,201801,kfyFrKOKqnz,0.0
qMgtqhTwlZ6,201801,SiFad15yKhZ,2.8
qMgtqhTwlZ6,201801,q6NwSRm7CoV,25.1
qMgtqhTwlZ6,201801,VkaywIcr0d1,-3.3
qMgtqhTwlZ6,201801,UdcrfRV5diV,2.3
qMgtqhTwlZ6,201801,ikFfiR1TblB,-2.4
qMgtqhTwlZ6,201801,DHJTFwnlEdw,-19.0
qMgtqhTwlZ6,201801,wPQb02U3UHx,65.0
qMgtqhTwlZ6,201801,SfTrvW441Q0,-3.1
qMgtqhTwlZ6,201801,LT6XGXS57II,3.2
qMgtqhTwlZ6,201801,rKoTTNZLKaN,0.0
qMgtqhTwlZ6,201801,TleFOlpaRAp,28.6
qMgtqhTwlZ6,201801,ZY5zTLYR53q,8.5
qMgtqhTwlZ6,201801,zgh2xKB6gUo,9.3
qMgtqhTwlZ6,201801,QsbKIv43xwM,0.0
qMgtqhTwlZ6,201801,YTgby61ISnd,0.0
qMgtqhTwlZ6,201801,MQ4km4gi9bz,0.0
qMgtqhTwlZ6,201801,AcjY7Ic6kUU,-20.0
qMgtqhTwlZ6,201801,FSrkhOVFdOk,26.0
qMgtqhTwlZ6,201801,BwF2JaC8lCL,8.8
qMgtqhTwlZ6,201801,wgWlZhxXfS5,5.5
qMgtqhTwlZ6,201801,tU13hbRnCGc,69.2
qMgtqhTwlZ6,201801,KysFcG0IQYZ,2.6
qMgtqhTwlZ6,201801,SKJI5xtKLmd,-1.7
qMgtqhTwlZ6,201801,VI8FnbLBPDD,-10.0
qMgtqhTwlZ6,201801,Udaaomim77o,3.4
qMgtqhTwlZ6,201801,wpPJRac8Zpf,28.8
qMgtqhTwlZ6,201801,ClfJQm3Docv,3.3
qMgtqhTwlZ6,201801,r7pU4IuyIJF,12.5
qMgtqhTwlZ6,201801,H3BDe6vY03G,0.0
qMgtqhTwlZ6,201801,oiQrJMqWJQ6,27.5
qMgtqhTwlZ6,201801,JPl6BiRGUjp,1.3
qMgtqhTwlZ6,201801,zi9hv7KzZVp,12.5
qMgtqhTwlZ6,201801,FVZSGQeGAWy,5.0
qMgtqhTwlZ6,201801,uAmB8MLWUbq,1.7
qMgtqhTwlZ6,201801,uECirbmK3vj,0.51
qMgtqhTwlZ6,201801,zQdh7P5efBl,0.0
qMgtqhTwlZ6,201801,zqmymbY6VTU,0.0
qMgtqhTwlZ6,201801,kKYdOJ0uRod,0.0
qMgtqhTwlZ6,201801,xpXgPL892GT,11.4
qMgtqhTwlZ6,201801,yeGUcHoOF0W,3.8
qMgtqhTwlZ6,201801,JpOeRsaZHoG,11.3
qMgtqhTwlZ6,201801,JWdMKPTg0HL,2.5
qMgtqhTwlZ6,201801,yrxkpEWxooc,66.7
qMgtqhTwlZ6,201801,gCRidS1x9ty,-18.0
qMgtqhTwlZ6,201801,ZqmBdrwI59g,-5.7
qMgtqhTwlZ6,201801,cLBvS1WGEQF,9.3
qMgtqhTwlZ6,201801,iSzLcFdtWbX,10.0
qMgtqhTwlZ6,201801,NvLvW1v4MWY,0.0
qMgtqhTwlZ6,201801,iE17KE2PvJf,0.0
qMgtqhTwlZ6,201801,ZwfQDUAuF1E,30.0
qMgtqhTwlZ6,201801,vmGyHazfngO,4.0
qMgtqhTwlZ6,201801,FKvvYL7xV0p,25.0
qMgtqhTwlZ6,201801,jqLcZtIyJim,-18.3
qMgtqhTwlZ6,201801,vaCcJOxMAeE,0.0
qMgtqhTwlZ6,201801,dU7dDBWWWDi,21.5
qMgtqhTwlZ6,201801,FX5DGY6VxPS,0.0
qMgtqhTwlZ6,201801,PoAHq41Wjsk,2.9
qMgtqhTwlZ6,201801,NBZfDf5Rag9,0.0
qMgtqhTwlZ6,201801,mrRGRJwEwUm,-15.7
qMgtqhTwlZ6,201801,d23ZMyDAOEE,7.8
qMgtqhTwlZ6,201801,ldTs7l4tu6V,-5.0
qMgtqhTwlZ6,201801,MEAv0YmXK3C,0.0
qMgtqhTwlZ6,201801,bArGQMJx5Vs,63.6
qMgtqhTwlZ6,201801,Wl8S53qfNST,7.5
qMgtqhTwlZ6,201801,lqUH9qJYc2r,0.0
qMgtqhTwlZ6,201801,jLbIZHuRAYh,0.0
qMgtqhTwlZ6,201802,xuVsQTby6uM,-40.0
qMgtqhTwlZ6,201802,e9NLyDiExlF,7.0
qMgtqhTwlZ6,201802,CXAJP0JoCDZ,1.5
qMgtqhTwlZ6,201802,IKdUHYliWr5,8.6
qMgtqhTwlZ6,201802,g7eN5E9RN1V,0.0
qMgtqhTwlZ6,201802,RUBAdXhzucO,-1.0
qMgtqhTwlZ6,201802,fS76SN2mDYs,-15.4
qMgtqhTwlZ6,201802,LbjgDaDXJRa,-3.3
qMgtqhTwlZ6,201802,RPNI2yciVPb,2.5
qMgtqhTwlZ6,201802,HiSkD51XNEw,20.0
qMgtqhTwlZ6,201802,La4FiUTG0Ed,1.4
qMgtqhTwlZ6,201802,mC4qkTGiah3,0.0
qMgtqhTwlZ6,201802,H7UhEhDlhvD,-40.0
qMgtqhTwlZ6,201802,YGTBDdMQ9vr,80.0
qMgtqhTwlZ6,201802,RQiyqxziOzo,10.0
qMgtqhTwlZ6,201802,R6tG0IzAhpv,-3.3
qMgtqhTwlZ6,201802,kfyFrKOKqnz,-4.2
qMgtqhTwlZ6,201802,q6NwSRm7CoV,5.5
qMgtqhTwlZ6,201802,VkaywIcr0d1,10.0
qMgtqhTwlZ6,201802,UdcrfRV5diV,1.8
qMgtqhTwlZ6,201802,ikFfiR1TblB,0.0
qMgtqhTwlZ6,201802,DHJTFwnlEdw,30.6
qMgtqhTwlZ6,201802,wPQb02U3UHx,4.6
qMgtqhTwlZ6,201802,SfTrvW441Q0,-7.7
qMgtqhTwlZ6,201802,LT6XGXS57II,16.0
qMgtqhTwlZ6,201802,rKoTTNZLKaN,22.5
qMgtqhTwlZ6,201802,TleFOlpaRAp,33.3
qMgtqhTwlZ6,201802,ZY5zTLYR53q,0.0
qMgtqhTwlZ6,201802,zgh2xKB6gUo,2.5
qMgtqhTwlZ6,201802,QsbKIv43xwM,12.5
qMgtqhTwlZ6,201802,YTgby61ISnd,0.0
qMgtqhTwlZ6,201802,MQ4km4gi9bz,0.0
qMgtqhTwlZ6,201802,AcjY7Ic6kUU,13.3
qMgtqhTwlZ6,201802,FSrkhOVFdOk,15.0
qMgtqhTwlZ6,201802,BwF2JaC8lCL,-23.8
qMgtqhTwlZ6,201802,wgWlZhxXfS5,1.1
qMgtqhTwlZ6,201802,tU13hbRnCGc,100.0
qMgtqhTwlZ6,201802,KysFcG0IQYZ,-0.53
qMgtqhTwlZ6,201802,SKJI5xtKLmd,7.5
qMgtqhTwlZ6,201802,VI8FnbLBPDD,6.7
qMgtqhTwlZ6,201802,Udaaomim77o,5.0
qMgtqhTwlZ6,201802,wpPJRac8Zpf,8.0
qMgtqhTwlZ6,201802,ClfJQm3Docv,5.4
qMgtqhTwlZ6,201802,XNmQ1GcM53S,0.0
qMgtqhTwlZ6,201802,r7pU4IuyIJF,10.0
qMgtqhTwlZ6,201802,H3BDe6vY03G,0.0
qMgtqhTwlZ6,201802,oiQrJMqWJQ6,-78.3
qMgtqhTwlZ6,201802,JPl6BiRGUjp,7.3
qMgtqhTwlZ6,201802,zi9hv7KzZVp,8.0
qMgtqhTwlZ6,201802,FVZSGQeGAWy,2.0
qMgtqhTwlZ6,201802,uAmB8MLWUbq,-1.3
qMgtqhTwlZ6,201802,uECirbmK3vj,45.6
qMgtqhTwlZ6,201802,zQdh7P5efBl,4.0
qMgtqhTwlZ6,201802,zqmymbY6VTU,0.0
qMgtqhTwlZ6,201802,kKYdOJ0uRod,4.3
qMgtqhTwlZ6,201802,xpXgPL892GT,3.3
qMgtqhTwlZ6,201802,yeGUcHoOF0W,3.5
qMgtqhTwlZ6,201802,JpOeRsaZHoG,0.0
qMgtqhTwlZ6,201802,JWdMKPTg0HL,-60.0
qMgtqhTwlZ6,201802,gCRidS1x9ty,6.7
qMgtqhTwlZ6,201802,ZqmBdrwI59g,-4.0
qMgtqhTwlZ6,201802,cLBvS1WGEQF,3.6
qMgtqhTwlZ6,201802,iSzLcFdtWbX,15.9
qMgtqhTwlZ6,201802,NvLvW1v4MWY,3.4
qMgtqhTwlZ6,201802,iE17KE2PvJf,-6.7
qMgtqhTwlZ6,201802,ZwfQDUAuF1E,10.0
qMgtqhTwlZ6,201802,vmGyHazfngO,2.0
qMgtqhTwlZ6,201802,jqLcZtIyJim,5.0
qMgtqhTwlZ6,201802,vaCcJOxMAeE,5.6
qMgtqhTwlZ6,201802,dU7dDBWWWDi,5.3
qMgtqhTwlZ6,201802,FX5DGY6VxPS,0.0
qMgtqhTwlZ6,201802,PoAHq41Wjsk,0.0
qMgtqhTwlZ6,201802,NBZfDf5Rag9,0.0
qMgtqhTwlZ6,201802,mrRGRJwEwUm,5.0
qMgtqhTwlZ6,201802,d23ZMyDAOEE,4.3
qMgtqhTwlZ6,201802,ldTs7l4tu6V,-0.87
qMgtqhTwlZ6,201802,MEAv0YmXK3C,0.0
qMgtqhTwlZ6,201802,bArGQMJx5Vs,10.7
qMgtqhTwlZ6,201802,Wl8S53qfNST,2.5
qMgtqhTwlZ6,201802,lqUH9qJYc2r,-4.7
qMgtqhTwlZ6,201802,jLbIZHuRAYh,3.3
qMgtqhTwlZ6,201803,xuVsQTby6uM,0.0
qMgtqhTwlZ6,201803,e9NLyDiExlF,7.0
qMgtqhTwlZ6,201803,CXAJP0JoCDZ,0.0
qMgtqhTwlZ6,201803,IKdUHYliWr5,2.9
qMgtqhTwlZ6,201803,g7eN5E9RN1V,0.0
qMgtqhTwlZ6,201803,RUBAdXhzucO,-3.8
qMgtqhTwlZ6,201803,fS76SN2mDYs,-7.1
qMgtqhTwlZ6,201803,LbjgDaDXJRa,-20.0
qMgtqhTwlZ6,201803,RPNI2yciVPb,8.8
qMgtqhTwlZ6,201803,HiSkD51XNEw,12.0
qMgtqhTwlZ6,201803,La4FiUTG0Ed,1.5
qMgtqhTwlZ6,201803,mC4qkTGiah3,24.4
qMgtqhTwlZ6,201803,H7UhEhDlhvD,10.0
qMgtqhTwlZ6,201803,RQiyqxziOzo,5.0
qMgtqhTwlZ6,201803,R6tG0IzAhpv,5.0
qMgtqhTwlZ6,201803,kfyFrKOKqnz,2.2
qMgtqhTwlZ6,201803,SiFad15yKhZ,1.9
qMgtqhTwlZ6,201803,q6NwSRm7CoV,0.0
qMgtqhTwlZ6,201803,VkaywIcr0d1,-6.7
qMgtqhTwlZ6,201803,UdcrfRV5diV,0.0
qMgtqhTwlZ6,201803,ikFfiR1TblB,-3.1
qMgtqhTwlZ6,201803,DHJTFwnlEdw,1.7
qMgtqhTwlZ6,201803,wPQb02U3UHx,1.3
qMgtqhTwlZ6,201803,LT6XGXS57II,-57.4
qMgtqhTwlZ6,201803,rKoTTNZLKaN,7.5
qMgtqhTwlZ6,201803,TleFOlpaRAp,1.3
qMgtqhTwlZ6,201803,ZY5zTLYR53q,0.0
qMgtqhTwlZ6,201803,zgh2xKB6gUo,1.7
qMgtqhTwlZ6,201803,QsbKIv43xwM,0.0
qMgtqhTwlZ6,201803,YTgby61ISnd,0.0
qMgtqhTwlZ6,201803,MQ4km4gi9bz,0.0
qMgtqhTwlZ6,201803,AcjY7Ic6kUU,-12.5
qMgtqhTwlZ6,201803,FSrkhOVFdOk,15.0
qMgtqhTwlZ6,201803,BwF2JaC8lCL,-1.7
qMgtqhTwlZ6,201803,wgWlZhxXfS5,-14.5
qMgtqhTwlZ6,201803,tU13hbRnCGc,0.0
qMgtqhTwlZ6,201803,KysFcG0IQYZ,0.43
qMgtqhTwlZ6,201803,SKJI5xtKLmd,-15.0
qMgtqhTwlZ6,201803,VI8FnbLBPDD,-56.7
qMgtqhTwlZ6,201803,Udaaomim77o,5.0
qMgtqhTwlZ6,201803,wpPJRac8Zpf,-1.3
qMgtqhTwlZ6,201803,ClfJQm3Docv,30.0
qMgtqhTwlZ6,201803,XNmQ1GcM53S,0.0
qMgtqhTwlZ6,201803,r7pU4IuyIJF,23.3
qMgtqhTwlZ6,201803,H3BDe6vY03G,0.0
qMgtqhTwlZ6,201803,oiQrJMqWJQ6,4.2
qMgtqhTwlZ6,201803,JPl6BiRGUjp,-9.3
qMgtqhTwlZ6,201803,zi9hv7KzZVp,15.0
qMgtqhTwlZ6,201803,FVZSGQeGAWy,11.4
qMgtqhTwlZ6,201803,uAmB8MLWUbq,1.4
qMgtqhTwlZ6,201803,uECirbmK3vj,14.0
qMgtqhTwlZ6,201803,zQdh7P5efBl,56.9
qMgtqhTwlZ6,201803,zqmymbY6VTU,4.6
qMgtqhTwlZ6,201803,kKYdOJ0uRod,-3.3
qMgtqhTwlZ6,201803,xpXgPL892GT,8.8
qMgtqhTwlZ6,201803,yeGUcHoOF0W,11.4
qMgtqhTwlZ6,201803,JpOeRsaZHoG,0.0
qMgtqhTwlZ6,201803,JWdMKPTg0HL,2.1
qMgtqhTwlZ6,201803,gCRidS1x9ty,11.8
qMgtqhTwlZ6,201803,ZqmBdrwI59g,-5.0
qMgtqhTwlZ6,201803,cLBvS1WGEQF,3.5
qMgtqhTwlZ6,201803,iSzLcFdtWbX,0.67
qMgtqhTwlZ6,201803,NvLvW1v4MWY,0.0
qMgtqhTwlZ6,201803,iE17KE2PvJf,5.0
qMgtqhTwlZ6,201803,ZwfQDUAuF1E,16.0
qMgtqhTwlZ6,201803,vmGyHazfngO,1.1
qMgtqhTwlZ6,201803,FKvvYL7xV0p,6.7
qMgtqhTwlZ6,201803,jqLcZtIyJim,4.3
qMgtqhTwlZ6,201803,vaCcJOxMAeE,0.0
qMgtqhTwlZ6,201803,dU7dDBWWWDi,8.0
qMgtqhTwlZ6,201803,FX5DGY6VxPS,0.0
qMgtqhTwlZ6,201803,NBZfDf5Rag9,0.0
qMgtqhTwlZ6,201803,mrRGRJwEwUm,5.0
qMgtqhTwlZ6,201803,d23ZMyDAOEE,12.9
qMgtqhTwlZ6,201803,ldTs7l4tu6V,7.5
qMgtqhTwlZ6,201803,MEAv0YmXK3C,0.0
qMgtqhTwlZ6,201803,bArGQMJx5Vs,0.0
qMgtqhTwlZ6,201803,Wl8S53qfNST,11.3
qMgtqhTwlZ6,201803,lqUH9qJYc2r,0.77
qMgtqhTwlZ6,201803,jLbIZHuRAYh,-5.6
qMgtqhTwlZ6,201804,xuVsQTby6uM,8.0
qMgtqhTwlZ6,201804,e9NLyDiExlF,5.0
qMgtqhTwlZ6,201804,CXAJP0JoCDZ,6.0
qMgtqhTwlZ6,201804,IKdUHYliWr5,41.8
qMgtqhTwlZ6,201804,g7eN5E9RN1V,23.3
qMgtqhTwlZ6,201804,RUBAdXhzucO,-10.0
qMgtqhTwlZ6,201804,fS76SN2mDYs,17.0
qMgtqhTwlZ6,201804,RyzLT9D4nQ6,58.2
qMgtqhTwlZ6,201804,LbjgDaDXJRa,-5.0
qMgtqhTwlZ6,201804,RPNI2yciVPb,1.3
qMgtqhTwlZ6,201804,HiSkD51XNEw,-4.0
qMgtqhTwlZ6,201804,La4FiUTG0Ed,0.77
qMgtqhTwlZ6,201804,mC4qkTGiah3,0.0
qMgtqhTwlZ6,201804,H7UhEhDlhvD,22.5
qMgtqhTwlZ6,201804,YGTBDdMQ9vr,0.0
qMgtqhTwlZ6,201804,RQiyqxziOzo,20.0
qMgtqhTwlZ6,201804,R6tG0IzAhpv,2.2
qMgtqhTwlZ6,201804,kfyFrKOKqnz,26.1
qMgtqhTwlZ6,201804,SiFad15yKhZ,0.59
qMgtqhTwlZ6,201804,q6NwSRm7CoV,-3.2
qMgtqhTwlZ6,201804,VkaywIcr0d1,6.7
qMgtqhTwlZ6,201804,UdcrfRV5diV,6.7
qMgtqhTwlZ6,201804,ikFfiR1TblB,0.0
qMgtqhTwlZ6,201804,DHJTFwnlEdw,7.5
qMgtqhTwlZ6,201804,wPQb02U3UHx,1.1
qMgtqhTwlZ6,201804,SfTrvW441Q0,-1.7
qMgtqhTwlZ6,201804,LT6XGXS57II,6.5
qMgtqhTwlZ6,201804,rKoTTNZLKaN,-40.0
qMgtqhTwlZ6,201804,TleFOlpaRAp,46.2
qMgtqhTwlZ6,201804,ZY5zTLYR53q,0.0
qMgtqhTwlZ6,201804,zgh2xKB6gUo,4.0
qMgtqhTwlZ6,201804,QsbKIv43xwM,0.0
qMgtqhTwlZ6,201804,YTgby61ISnd,1.8
qMgtqhTwlZ6,201804,MQ4km4gi9bz,8.3
qMgtqhTwlZ6,201804,GVj7FwVVJW5,10.0
qMgtqhTwlZ6,201804,AcjY7Ic6kUU,-30.0
qMgtqhTwlZ6,201804,FSrkhOVFdOk,6.0
qMgtqhTwlZ6,201804,BwF2JaC8lCL,0.0
qMgtqhTwlZ6,201804,wgWlZhxXfS5,3.0
qMgtqhTwlZ6,201804,tU13hbRnCGc,42.9
qMgtqhTwlZ6,201804,KysFcG0IQYZ,30.9
qMgtqhTwlZ6,201804,SKJI5xtKLmd,10.0
qMgtqhTwlZ6,201804,VI8FnbLBPDD,0.0
qMgtqhTwlZ6,201804,Udaaomim77o,-7.5
qMgtqhTwlZ6,201804,wpPJRac8Zpf,7.1
qMgtqhTwlZ6,201804,ClfJQm3Docv,0.0
qMgtqhTwlZ6,201804,XNmQ1GcM53S,0.0
qMgtqhTwlZ6,201804,r7pU4IuyIJF,17.5
qMgtqhTwlZ6,201804,H3BDe6vY03G,0.0
qMgtqhTwlZ6,201804,oiQrJMqWJQ6,0.0
qMgtqhTwlZ6,201804,JPl6BiRGUjp,5.6
qMgtqhTwlZ6,201804,zi9hv7KzZVp,16.0
qMgtqhTwlZ6,201804,FVZSGQeGAWy,1.7
qMgtqhTwlZ6,201804,uAmB8MLWUbq,31.6
qMgtqhTwlZ6,201804,uECirbmK3vj,5.4
qMgtqhTwlZ6,201804,zqmymbY6VTU,1.4
qMgtqhTwlZ6,201804,kKYdOJ0uRod,14.4
qMgtqhTwlZ6,201804,xpXgPL892GT,3.8
qMgtqhTwlZ6,201804,yeGUcHoOF0W,10.0
qMgtqhTwlZ6,201804,JpOeRsaZHoG,0.0
qMgtqhTwlZ6,201804,JWdMKPTg0HL,2.9
qMgtqhTwlZ6,201804,gCRidS1x9ty,6.4
qMgtqhTwlZ6,201804,jlsHZMUOgS9,0.0
qMgtqhTwlZ6,201804,ZqmBdrwI59g,-8.6
qMgtqhTwlZ6,201804,cLBvS1WGEQF,1.9
qMgtqhTwlZ6,201804,iSzLcFdtWbX,0.61
qMgtqhTwlZ6,201804,NvLvW1v4MWY,-2.5
qMgtqhTwlZ6,201804,iE17KE2PvJf,20.0
qMgtqhTwlZ6,201804,ZwfQDUAuF1E,6.0
qMgtqhTwlZ6,201804,vmGyHazfngO,1.3
qMgtqhTwlZ6,201804,FKvvYL7xV0p,5.0
qMgtqhTwlZ6,201804,jqLcZtIyJim,30.0
qMgtqhTwlZ6,201804,vaCcJOxMAeE,0.0
qMgtqhTwlZ6,201804,dU7dDBWWWDi,26.4
qMgtqhTwlZ6,201804,FX5DGY6VxPS,-2.8
qMgtqhTwlZ6,201804,PoAHq41Wjsk,5.3
qMgtqhTwlZ6,201804,NBZfDf5Rag9,0.0
qMgtqhTwlZ6,201804,mrRGRJwEwUm,7.1
qMgtqhTwlZ6,201804,d23ZMyDAOEE,-93.3
qMgtqhTwlZ6,201804,ldTs7l4tu6V,1.7
qMgtqhTwlZ6,201804,MEAv0YmXK3C,-15.4
qMgtqhTwlZ6,201804,bArGQMJx5Vs,6.0
qMgtqhTwlZ6,201804,Wl8S53qfNST,0.0
qMgtqhTwlZ6,201804,lqUH9qJYc2r,10.0
qMgtqhTwlZ6,201804,jLbIZHuRAYh,5.6
qMgtqhTwlZ6,201805,xuVsQTby6uM,6.0
qMgtqhTwlZ6,201805,e9NLyDiExlF,9.0
qMgtqhTwlZ6,201805,CXAJP0JoCDZ,6.2
qMgtqhTwlZ6,201805,IKdUHYliWr5,-0.69
qMgtqhTwlZ6,201805,g7eN5E9RN1V,18.0
qMgtqhTwlZ6,201805,RUBAdXhzucO,-1.3
qMgtqhTwlZ6,201805,fS76SN2mDYs,-9.2
qMgtqhTwlZ6,201805,LbjgDaDXJRa,10.0
qMgtqhTwlZ6,201805,RPNI2yciVPb,-27.5
qMgtqhTwlZ6,201805,HiSkD51XNEw,-20.0
qMgtqhTwlZ6,201805,La4FiUTG0Ed,0.0
qMgtqhTwlZ6,201805,mC4qkTGiah3,0.0
qMgtqhTwlZ6,201805,H7UhEhDlhvD,-23.3
qMgtqhTwlZ6,201805,YGTBDdMQ9vr,0.0
qMgtqhTwlZ6,201805,RQiyqxziOzo,-20.0
qMgtqhTwlZ6,201805,R6tG0IzAhpv,6.7
qMgtqhTwlZ6,201805,kfyFrKOKqnz,2.9
qMgtqhTwlZ6,201805,SiFad15yKhZ,2.7
qMgtqhTwlZ6,201805,q6NwSRm7CoV,39.1
qMgtqhTwlZ6,201805,VkaywIcr0d1,-26.7
qMgtqhTwlZ6,201805,UdcrfRV5diV,3.8
qMgtqhTwlZ6,201805,ikFfiR1TblB,0.0
qMgtqhTwlZ6,201805,DHJTFwnlEdw,-2.5
qMgtqhTwlZ6,201805,wPQb02U3UHx,5.5
qMgtqhTwlZ6,201805,SfTrvW441Q0,-11.5
qMgtqhTwlZ6,201805,LT6XGXS57II,0.91
qMgtqhTwlZ6,201805,rKoTTNZLKaN,0.0
qMgtqhTwlZ6,201805,TleFOlpaRAp,0.0
qMgtqhTwlZ6,201805,ZY5zTLYR53q,7.1
qMgtqhTwlZ6,201805,zgh2xKB6gUo,13.3
qMgtqhTwlZ6,201805,QsbKIv43xwM,0.0
qMgtqhTwlZ6,201805,YTgby61ISnd,0.0
qMgtqhTwlZ6,201805,MQ4km4gi9bz,2.5
qMgtqhTwlZ6,201805,GVj7FwVVJW5,26.7
qMgtqhTwlZ6,201805,AcjY7Ic6kUU,-16.7
qMgtqhTwlZ6,201805,FSrkhOVFdOk,33.3
qMgtqhTwlZ6,201805,BwF2JaC8lCL,18.6
qMgtqhTwlZ6,201805,wgWlZhxXfS5,5.3
qMgtqhTwlZ6,201805,tU13hbRnCGc,33.3
qMgtqhTwlZ6,201805,KysFcG0IQYZ,16.0
qMgtqhTwlZ6,201805,SKJI5xtKLmd,-13.3
qMgtqhTwlZ6,201805,VI8FnbLBPDD,2.0
qMgtqhTwlZ6,201805,Udaaomim77o,17.5
qMgtqhTwlZ6,201805,wpPJRac8Zpf,-3.3
qMgtqhTwlZ6,201805,ClfJQm3Docv,1.9
qMgtqhTwlZ6,201805,XNmQ1GcM53S,0.0
qMgtqhTwlZ6,201805,r7pU4IuyIJF,40.0
qMgtqhTwlZ6,201805,H3BDe6vY03G,0.0
qMgtqhTwlZ6,201805,oiQrJMqWJQ6,0.0
qMgtqhTwlZ6,201805,JPl6BiRGUjp,-10.8
qMgtqhTwlZ6,201805,zi9hv7KzZVp,8.0
qMgtqhTwlZ6,201805,FVZSGQeGAWy,32.5
qMgtqhTwlZ6,201805,uAmB8MLWUbq,4.2
qMgtqhTwlZ6,201805,uECirbmK3vj,3.1
qMgtqhTwlZ6,201805,zQdh7P5efBl,0.0
qMgtqhTwlZ6,201805,zqmymbY6VTU,-4.3
qMgtqhTwlZ6,201805,kKYdOJ0uRod,-1.0
qMgtqhTwlZ6,201805,xpXgPL892GT,13.8
qMgtqhTwlZ6,201805,yeGUcHoOF0W,8.0
qMgtqhTwlZ6,201805,JpOeRsaZHoG,0.0
qMgtqhTwlZ6,201805,JWdMKPTg0HL,-53.8
qMgtqhTwlZ6,201805,gCRidS1x9ty,4.0
qMgtqhTwlZ6,201805,jlsHZMUOgS9,0.0
qMgtqhTwlZ6,201805,ZqmBdrwI59g,-6.0
qMgtqhTwlZ6,201805,cLBvS1WGEQF,0.0
qMgtqhTwlZ6,201805,iSzLcFdtWbX,-0.67
qMgtqhTwlZ6,201805,NvLvW1v4MWY,0.0
qMgtqhTwlZ6,201805,iE17KE2PvJf,5.0
qMgtqhTwlZ6,201805,ZwfQDUAuF1E,-4.0
qMgtqhTwlZ6,201805,vmGyHazfngO,1.5
qMgtqhTwlZ6,201805,FKvvYL7xV0p,5.0
qMgtqhTwlZ6,201805,jqLcZtIyJim,-8.0
qMgtqhTwlZ6,201805,vaCcJOxMAeE,0.0
qMgtqhTwlZ6,201805,dU7dDBWWWDi,-7.8
qMgtqhTwlZ6,201805,FX5DGY6VxPS,2.9
qMgtqhTwlZ6,201805,PoAHq41Wjsk,-2.4
qMgtqhTwlZ6,201805,mrRGRJwEwUm,-7.1
qMgtqhTwlZ6,201805,d23ZMyDAOEE,7.1
qMgtqhTwlZ6,201805,ldTs7l4tu6V,-24.0
qMgtqhTwlZ6,201805,MEAv0YmXK3C,0.0
qMgtqhTwlZ6,201805,bArGQMJx5Vs,4.3
qMgtqhTwlZ6,201805,Wl8S53qfNST,-2.5
qMgtqhTwlZ6,201805,lqUH9qJYc2r,9.4
qMgtqhTwlZ6,201805,jLbIZHuRAYh,7.8
qMgtqhTwlZ6,201806,xuVsQTby6uM,10.0
qMgtqhTwlZ6,201806,e9NLyDiExlF,1.0
qMgtqhTwlZ6,201806,CXAJP0JoCDZ,-2.1
qMgtqhTwlZ6,201806,IKdUHYliWr5,-16.1
qMgtqhTwlZ6,201806,g7eN5E9RN1V,5.0
qMgtqhTwlZ6,201806,RUBAdXhzucO,0.0
qMgtqhTwlZ6,201806,fS76SN2mDYs,-6.3
qMgtqhTwlZ6,201806,LbjgDaDXJRa,13.3
qMgtqhTwlZ6,201806,RPNI2yciVPb,33.8
qMgtqhTwlZ6,201806,HiSkD51XNEw,6.7
qMgtqhTwlZ6,201806,La4FiUTG0Ed,-0.78
qMgtqhTwlZ6,201806,mC4qkTGiah3,0.0
