Data,Period,Organisation unit,Value
JOnT3OiMd5o,201506,Wl8S53qfNST,241.0
JOnT3OiMd5o,201509,Wl8S53qfNST,241.0
JOnT3OiMd5o,201602,r7pU4IuyIJF,70.0
JOnT3OiMd5o,201603,Wl8S53qfNST,241.0
JOnT3OiMd5o,201612,FKvvYL7xV0p,107.0
bPQDV3mud0v,201606,MEAv0YmXK3C,376.0
JOnT3OiMd5o,201610,MQ4km4gi9bz,61.0
bPQDV3mud0v,201606,VI8FnbLBPDD,768.0
KNrK5VWTZkx,201602,BwF2JaC8lCL,1010.0
KNrK5VWTZkx,201612,SiFad15yKhZ,5883.0
bPQDV3mud0v,201602,MEAv0YmXK3C,376.0
KNrK5VWTZkx,201611,zqmymbY6VTU,875.0
pMbuvKvH4rg,201603,iE17KE2PvJf,107.0
bPQDV3mud0v,201604,JpOeRsaZHoG,2598.0
bPQDV3mud0v,201509,ldTs7l4tu6V,3094.0
KNrK5VWTZkx,201610,vmGyHazfngO,611.0
pMbuvKvH4rg,201612,q6NwSRm7CoV,324.0
pMbuvKvH4rg,201601,q6NwSRm7CoV,324.0
bPQDV3mud0v,201505,ldTs7l4tu6V,3094.0
bPQDV3mud0v,201607,R6tG0IzAhpv,2911.0
pMbuvKvH4rg,201612,JWdMKPTg0HL,481.0
pMbuvKvH4rg,201606,e9NLyDiExlF,148.0
bPQDV3mud0v,201605,VkaywIcr0d1,465.0
pMbuvKvH4rg,201605,zQdh7P5efBl,54.0
KNrK5VWTZkx,201612,Udaaomim77o,394.0
bPQDV3mud0v,201603,R6tG0IzAhpv,2911.0
JOnT3OiMd5o,201501,q6NwSRm7CoV,337.0
bPQDV3mud0v,201604,zi9hv7KzZVp,1219.0
KNrK5VWTZkx,201603,MEAv0YmXK3C,204.0
pMbuvKvH4rg,201610,iE17KE2PvJf,107.0
KNrK5VWTZkx,201505,zQdh7P5efBl,279.0
KNrK5VWTZkx,201512,q6NwSRm7CoV,1662.0
JOnT3OiMd5o,201610,Wl8S53qfNST,241.0
KNrK5VWTZkx,201606,XNmQ1GcM53S,753.0
KNrK5VWTZkx,201610,ldTs7l4tu6V,1711.0
pMbuvKvH4rg,201604,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201605,RyzLT9D4nQ6,25.0
pMbuvKvH4rg,201511,Wl8S53qfNST,229.0
KNrK5VWTZkx,201509,zQdh7P5efBl,279.0
pMbuvKvH4rg,201601,zQdh7P5efBl,54.0
bPQDV3mud0v,201601,VkaywIcr0d1,465.0
KNrK5VWTZkx,201406,CXAJP0JoCDZ,1567.0
pMbuvKvH4rg,201606,mrRGRJwEwUm,39.0
KNrK5VWTZkx,201608,IKdUHYliWr5,4262.0
KNrK5VWTZkx,201511,BwF2JaC8lCL,1010.0
JOnT3OiMd5o,201602,ZwfQDUAuF1E,146.0
pMbuvKvH4rg,201608,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201603,FVZSGQeGAWy,149.0
KNrK5VWTZkx,201601,oiQrJMqWJQ6,1035.0
pMbuvKvH4rg,201608,BwF2JaC8lCL,194.0
JOnT3OiMd5o,201602,jLbIZHuRAYh,223.0
bPQDV3mud0v,201611,oiQrJMqWJQ6,1914.0
JOnT3OiMd5o,201607,FVZSGQeGAWy,149.0
pMbuvKvH4rg,201605,jqLcZtIyJim,121.0
pMbuvKvH4rg,201502,CXAJP0JoCDZ,319.0
JOnT3OiMd5o,201601,Udaaomim77o,80.0
bPQDV3mud0v,201612,QsbKIv43xwM,1307.0
JOnT3OiMd5o,201605,FKvvYL7xV0p,107.0
pMbuvKvH4rg,201601,jqLcZtIyJim,121.0
KNrK5VWTZkx,201508,CXAJP0JoCDZ,1660.0
JOnT3OiMd5o,201605,Udaaomim77o,80.0
JOnT3OiMd5o,201601,FKvvYL7xV0p,107.0
JOnT3OiMd5o,201609,RyzLT9D4nQ6,25.0
bPQDV3mud0v,201609,XNmQ1GcM53S,1393.0
JOnT3OiMd5o,201611,d23ZMyDAOEE,355.0
pMbuvKvH4rg,201403,CXAJP0JoCDZ,301.0
pMbuvKvH4rg,201503,Wl8S53qfNST,229.0
pMbuvKvH4rg,201507,Wl8S53qfNST,229.0
bPQDV3mud0v,201508,zQdh7P5efBl,516.0
pMbuvKvH4rg,201607,oiQrJMqWJQ6,199.0
pMbuvKvH4rg,201608,IKdUHYliWr5,819.0
KNrK5VWTZkx,201502,q6NwSRm7CoV,1662.0
bPQDV3mud0v,201612,LbjgDaDXJRa,740.0
KNrK5VWTZkx,201606,d23ZMyDAOEE,1751.0
bPQDV3mud0v,201406,CXAJP0JoCDZ,2897.0
JOnT3OiMd5o,201601,SiFad15yKhZ,1193.0
JOnT3OiMd5o,201612,ZwfQDUAuF1E,146.0
KNrK5VWTZkx,201607,QsbKIv43xwM,707.0
bPQDV3mud0v,201602,IKdUHYliWr5,7882.0
bPQDV3mud0v,201610,IKdUHYliWr5,7882.0
bPQDV3mud0v,201510,BwF2JaC8lCL,1868.0
KNrK5VWTZkx,201602,ZwfQDUAuF1E,717.0
KNrK5VWTZkx,201601,R6tG0IzAhpv,1574.0
bPQDV3mud0v,201402,CXAJP0JoCDZ,2897.0
KNrK5VWTZkx,201611,R6tG0IzAhpv,1574.0
pMbuvKvH4rg,201608,RyzLT9D4nQ6,23.0
KNrK5VWTZkx,201605,Udaaomim77o,394.0
KNrK5VWTZkx,201506,ldTs7l4tu6V,1673.0
bPQDV3mud0v,201602,ldTs7l4tu6V,3164.0
KNrK5VWTZkx,201609,d23ZMyDAOEE,1751.0
JOnT3OiMd5o,201608,wPQb02U3UHx,198.0
KNrK5VWTZkx,201604,R6tG0IzAhpv,1574.0
pMbuvKvH4rg,201410,CXAJP0JoCDZ,301.0
KNrK5VWTZkx,201601,Udaaomim77o,394.0
pMbuvKvH4rg,201504,Wl8S53qfNST,229.0
JOnT3OiMd5o,201512,q6NwSRm7CoV,337.0
pMbuvKvH4rg,201608,zQdh7P5efBl,54.0
bPQDV3mud0v,201603,gCRidS1x9ty,4944.0
pMbuvKvH4rg,201608,FKvvYL7xV0p,102.0
KNrK5VWTZkx,201609,zqmymbY6VTU,875.0
JOnT3OiMd5o,201505,q6NwSRm7CoV,337.0
bPQDV3mud0v,201601,LbjgDaDXJRa,740.0
bPQDV3mud0v,201605,LbjgDaDXJRa,740.0
pMbuvKvH4rg,201603,e9NLyDiExlF,148.0
JOnT3OiMd5o,201611,kKYdOJ0uRod,268.0
JOnT3OiMd5o,201611,zqmymbY6VTU,177.0
pMbuvKvH4rg,201604,FKvvYL7xV0p,102.0
KNrK5VWTZkx,201502,ldTs7l4tu6V,1673.0
bPQDV3mud0v,201604,oiQrJMqWJQ6,1914.0
bPQDV3mud0v,201612,vmGyHazfngO,1129.0
KNrK5VWTZkx,201609,wPQb02U3UHx,977.0
bPQDV3mud0v,201607,gCRidS1x9ty,4944.0
KNrK5VWTZkx,201605,wPQb02U3UHx,977.0
pMbuvKvH4rg,201510,zQdh7P5efBl,54.0
JOnT3OiMd5o,201602,BwF2JaC8lCL,205.0
bPQDV3mud0v,201606,gCRidS1x9ty,4944.0
bPQDV3mud0v,201603,VI8FnbLBPDD,768.0
JOnT3OiMd5o,201611,mrRGRJwEwUm,41.0
bPQDV3mud0v,201605,MEAv0YmXK3C,376.0
bPQDV3mud0v,201609,MEAv0YmXK3C,376.0
KNrK5VWTZkx,201609,mrRGRJwEwUm,202.0
bPQDV3mud0v,201602,yrxkpEWxooc,866.0
bPQDV3mud0v,201607,VI8FnbLBPDD,768.0
pMbuvKvH4rg,201602,iE17KE2PvJf,107.0
JOnT3OiMd5o,201507,SKJI5xtKLmd,83.0
bPQDV3mud0v,201607,zQdh7P5efBl,516.0
bPQDV3mud0v,201503,BwF2JaC8lCL,1868.0
bPQDV3mud0v,201608,VkaywIcr0d1,465.0
pMbuvKvH4rg,201606,iE17KE2PvJf,107.0
bPQDV3mud0v,201604,R6tG0IzAhpv,2911.0
pMbuvKvH4rg,201610,BwF2JaC8lCL,194.0
JOnT3OiMd5o,201409,uAmB8MLWUbq,432.0
pMbuvKvH4rg,201607,e9NLyDiExlF,148.0
bPQDV3mud0v,201604,VkaywIcr0d1,465.0
pMbuvKvH4rg,201604,zQdh7P5efBl,54.0
KNrK5VWTZkx,201410,CXAJP0JoCDZ,1567.0
KNrK5VWTZkx,201609,XNmQ1GcM53S,753.0
pMbuvKvH4rg,201610,jLbIZHuRAYh,211.0
KNrK5VWTZkx,201610,IKdUHYliWr5,4262.0
JOnT3OiMd5o,201601,LbjgDaDXJRa,81.0
KNrK5VWTZkx,201602,MEAv0YmXK3C,204.0
bPQDV3mud0v,201603,YTgby61ISnd,1146.0
pMbuvKvH4rg,201607,CXAJP0JoCDZ,319.0
KNrK5VWTZkx,201610,BwF2JaC8lCL,1010.0
KNrK5VWTZkx,201604,jqLcZtIyJim,632.0
KNrK5VWTZkx,201606,MEAv0YmXK3C,204.0
bPQDV3mud0v,201607,YTgby61ISnd,1146.0
JOnT3OiMd5o,201605,LbjgDaDXJRa,81.0
KNrK5VWTZkx,201607,VI8FnbLBPDD,415.0
bPQDV3mud0v,201611,XNmQ1GcM53S,1393.0
KNrK5VWTZkx,201608,jqLcZtIyJim,632.0
pMbuvKvH4rg,201607,QsbKIv43xwM,136.0
JOnT3OiMd5o,201609,d23ZMyDAOEE,355.0
pMbuvKvH4rg,201602,LbjgDaDXJRa,77.0
JOnT3OiMd5o,201601,ZwfQDUAuF1E,146.0
JOnT3OiMd5o,201612,SiFad15yKhZ,1193.0
pMbuvKvH4rg,201608,jqLcZtIyJim,121.0
JOnT3OiMd5o,201609,kKYdOJ0uRod,268.0
JOnT3OiMd5o,201608,Udaaomim77o,80.0
JOnT3OiMd5o,201602,vmGyHazfngO,124.0
JOnT3OiMd5o,201606,FVZSGQeGAWy,149.0
JOnT3OiMd5o,201607,zQdh7P5efBl,57.0
bPQDV3mud0v,201507,dU7dDBWWWDi,2235.0
bPQDV3mud0v,201602,vmGyHazfngO,1129.0
pMbuvKvH4rg,201609,MQ4km4gi9bz,56.0
KNrK5VWTZkx,201607,CXAJP0JoCDZ,1660.0
JOnT3OiMd5o,201605,ZwfQDUAuF1E,146.0
pMbuvKvH4rg,201604,jqLcZtIyJim,121.0
JOnT3OiMd5o,201604,Udaaomim77o,80.0
JOnT3OiMd5o,201602,JWdMKPTg0HL,508.0
pMbuvKvH4rg,201610,JPl6BiRGUjp,407.0
JOnT3OiMd5o,201609,SKJI5xtKLmd,73.0
JOnT3OiMd5o,201601,fS76SN2mDYs,594.0
JOnT3OiMd5o,201409,CXAJP0JoCDZ,318.0
KNrK5VWTZkx,201611,VI8FnbLBPDD,415.0
bPQDV3mud0v,201611,YTgby61ISnd,1146.0
JOnT3OiMd5o,201609,XNmQ1GcM53S,153.0
JOnT3OiMd5o,201505,zQdh7P5efBl,57.0
bPQDV3mud0v,201601,SiFad15yKhZ,10880.0
KNrK5VWTZkx,201602,RyzLT9D4nQ6,122.0
JOnT3OiMd5o,201508,zQdh7P5efBl,57.0
bPQDV3mud0v,201611,d23ZMyDAOEE,3238.0
JOnT3OiMd5o,201605,vmGyHazfngO,124.0
pMbuvKvH4rg,201607,zi9hv7KzZVp,127.0
pMbuvKvH4rg,201510,ldTs7l4tu6V,321.0
JOnT3OiMd5o,201605,FX5DGY6VxPS,132.0
KNrK5VWTZkx,201606,r7pU4IuyIJF,345.0
KNrK5VWTZkx,201611,FVZSGQeGAWy,733.0
bPQDV3mud0v,201610,NvLvW1v4MWY,2560.0
JOnT3OiMd5o,201612,FX5DGY6VxPS,132.0
bPQDV3mud0v,201612,ZwfQDUAuF1E,1327.0
JOnT3OiMd5o,201510,BwF2JaC8lCL,205.0
KNrK5VWTZkx,201603,FVZSGQeGAWy,733.0
KNrK5VWTZkx,201610,r7pU4IuyIJF,345.0
KNrK5VWTZkx,201507,Wl8S53qfNST,1190.0
bPQDV3mud0v,201611,zqmymbY6VTU,1618.0
bPQDV3mud0v,201612,Udaaomim77o,729.0
bPQDV3mud0v,201601,Udaaomim77o,729.0
JOnT3OiMd5o,201612,LbjgDaDXJRa,81.0
pMbuvKvH4rg,201609,xpXgPL892GT,239.0
bPQDV3mud0v,201604,SiFad15yKhZ,10880.0
bPQDV3mud0v,201603,zqmymbY6VTU,1618.0
KNrK5VWTZkx,201611,MQ4km4gi9bz,292.0
bPQDV3mud0v,201605,BwF2JaC8lCL,1868.0
JOnT3OiMd5o,201612,fS76SN2mDYs,594.0
JOnT3OiMd5o,201609,UdcrfRV5diV,268.0
pMbuvKvH4rg,201506,ldTs7l4tu6V,321.0
bPQDV3mud0v,201612,SiFad15yKhZ,10880.0
bPQDV3mud0v,201602,BwF2JaC8lCL,1868.0
bPQDV3mud0v,201610,wPQb02U3UHx,1807.0
KNrK5VWTZkx,201610,RyzLT9D4nQ6,122.0
pMbuvKvH4rg,201606,kKYdOJ0uRod,254.0
pMbuvKvH4rg,201610,MEAv0YmXK3C,39.0
pMbuvKvH4rg,201606,JPl6BiRGUjp,407.0
KNrK5VWTZkx,201608,JWdMKPTg0HL,2503.0
bPQDV3mud0v,201603,AcjY7Ic6kUU,490.0
KNrK5VWTZkx,201611,gCRidS1x9ty,2673.0
pMbuvKvH4rg,201608,jLbIZHuRAYh,211.0
KNrK5VWTZkx,201501,VI8FnbLBPDD,475.0
pMbuvKvH4rg,201511,SKJI5xtKLmd,78.0
pMbuvKvH4rg,201410,uAmB8MLWUbq,409.0
JOnT3OiMd5o,201406,CXAJP0JoCDZ,318.0
bPQDV3mud0v,201601,CXAJP0JoCDZ,3069.0
JOnT3OiMd5o,201602,IKdUHYliWr5,864.0
JOnT3OiMd5o,201604,uAmB8MLWUbq,446.0
JOnT3OiMd5o,201609,iE17KE2PvJf,113.0
JOnT3OiMd5o,201602,MEAv0YmXK3C,41.0
bPQDV3mud0v,201504,tU13hbRnCGc,377.0
KNrK5VWTZkx,201601,VkaywIcr0d1,251.0
bPQDV3mud0v,201605,yrxkpEWxooc,866.0
KNrK5VWTZkx,201606,mrRGRJwEwUm,202.0
JOnT3OiMd5o,201612,CXAJP0JoCDZ,337.0
pMbuvKvH4rg,201509,FX5DGY6VxPS,122.0
pMbuvKvH4rg,201603,kKYdOJ0uRod,254.0
bPQDV3mud0v,201612,FKvvYL7xV0p,979.0
pMbuvKvH4rg,201605,ldTs7l4tu6V,329.0
pMbuvKvH4rg,201611,MQ4km4gi9bz,56.0
JOnT3OiMd5o,201602,xpXgPL892GT,252.0
bPQDV3mud0v,201607,q6NwSRm7CoV,3118.0
JOnT3OiMd5o,201601,QsbKIv43xwM,143.0
bPQDV3mud0v,201609,iE17KE2PvJf,1032.0
KNrK5VWTZkx,201607,q6NwSRm7CoV,1686.0
JOnT3OiMd5o,201605,ClfJQm3Docv,537.0
JOnT3OiMd5o,201609,JPl6BiRGUjp,430.0
JOnT3OiMd5o,201607,tS66Amr7xbP,41.0
bPQDV3mud0v,201601,tS66Amr7xbP,376.0
KNrK5VWTZkx,201612,VkaywIcr0d1,251.0
bPQDV3mud0v,201505,q6NwSRm7CoV,3074.0
pMbuvKvH4rg,201604,QsbKIv43xwM,136.0
JOnT3OiMd5o,201611,R6tG0IzAhpv,319.0
JOnT3OiMd5o,201608,LbjgDaDXJRa,81.0
JOnT3OiMd5o,201611,oiQrJMqWJQ6,210.0
bPQDV3mud0v,201605,vmGyHazfngO,1129.0
bPQDV3mud0v,201504,dU7dDBWWWDi,2235.0
pMbuvKvH4rg,201606,Wl8S53qfNST,229.0
pMbuvKvH4rg,201612,tS66Amr7xbP,39.0
KNrK5VWTZkx,201602,yrxkpEWxooc,468.0
bPQDV3mud0v,201606,tU13hbRnCGc,481.0
bPQDV3mud0v,201605,ClfJQm3Docv,4894.0
bPQDV3mud0v,201612,CXAJP0JoCDZ,3069.0
bPQDV3mud0v,201607,SfTrvW441Q0,3019.0
bPQDV3mud0v,201505,zQdh7P5efBl,516.0
pMbuvKvH4rg,201508,uAmB8MLWUbq,423.0
JOnT3OiMd5o,201603,zqmymbY6VTU,177.0
KNrK5VWTZkx,201609,JPl6BiRGUjp,2119.0
KNrK5VWTZkx,201505,q6NwSRm7CoV,1662.0
pMbuvKvH4rg,201608,vmGyHazfngO,117.0
KNrK5VWTZkx,201610,MEAv0YmXK3C,204.0
KNrK5VWTZkx,201604,SfTrvW441Q0,1632.0
pMbuvKvH4rg,201610,RyzLT9D4nQ6,23.0
JOnT3OiMd5o,201611,zi9hv7KzZVp,134.0
pMbuvKvH4rg,201611,FVZSGQeGAWy,141.0
pMbuvKvH4rg,201612,zQdh7P5efBl,54.0
bPQDV3mud0v,201409,CXAJP0JoCDZ,2897.0
bPQDV3mud0v,201606,SKJI5xtKLmd,665.0
JOnT3OiMd5o,201610,NvLvW1v4MWY,281.0
bPQDV3mud0v,201609,SKJI5xtKLmd,665.0
JOnT3OiMd5o,201604,SiFad15yKhZ,1193.0
pMbuvKvH4rg,201605,IKdUHYliWr5,819.0
KNrK5VWTZkx,201601,SfTrvW441Q0,1632.0
pMbuvKvH4rg,201606,SKJI5xtKLmd,69.0
bPQDV3mud0v,201501,VI8FnbLBPDD,878.0
bPQDV3mud0v,201508,uAmB8MLWUbq,4069.0
JOnT3OiMd5o,201601,CXAJP0JoCDZ,337.0
bPQDV3mud0v,201512,VI8FnbLBPDD,878.0
pMbuvKvH4rg,201610,r7pU4IuyIJF,66.0
bPQDV3mud0v,201504,VI8FnbLBPDD,878.0
pMbuvKvH4rg,201606,UdcrfRV5diV,254.0
KNrK5VWTZkx,201501,dU7dDBWWWDi,1209.0
pMbuvKvH4rg,201603,XNmQ1GcM53S,145.0
KNrK5VWTZkx,201509,ldTs7l4tu6V,1673.0
pMbuvKvH4rg,201506,BwF2JaC8lCL,194.0
pMbuvKvH4rg,201611,VI8FnbLBPDD,80.0
pMbuvKvH4rg,201606,XNmQ1GcM53S,145.0
JOnT3OiMd5o,201610,xpXgPL892GT,252.0
pMbuvKvH4rg,201608,FX5DGY6VxPS,125.0
JOnT3OiMd5o,201603,MQ4km4gi9bz,61.0
JOnT3OiMd5o,201610,wPQb02U3UHx,198.0
bPQDV3mud0v,201608,LbjgDaDXJRa,740.0
KNrK5VWTZkx,201601,SiFad15yKhZ,5883.0
JOnT3OiMd5o,201606,MQ4km4gi9bz,61.0
bPQDV3mud0v,201611,JpOeRsaZHoG,2598.0
pMbuvKvH4rg,201608,JWdMKPTg0HL,481.0
pMbuvKvH4rg,201504,tU13hbRnCGc,39.0
JOnT3OiMd5o,201601,VkaywIcr0d1,51.0
pMbuvKvH4rg,201601,tS66Amr7xbP,39.0
JOnT3OiMd5o,201508,q6NwSRm7CoV,337.0
bPQDV3mud0v,201609,UdcrfRV5diV,2447.0
pMbuvKvH4rg,201605,JWdMKPTg0HL,481.0
JOnT3OiMd5o,201611,dU7dDBWWWDi,245.0
pMbuvKvH4rg,201611,gCRidS1x9ty,514.0
JOnT3OiMd5o,201612,Udaaomim77o,80.0
bPQDV3mud0v,201601,rKoTTNZLKaN,649.0
pMbuvKvH4rg,201612,jqLcZtIyJim,121.0
JOnT3OiMd5o,201605,BwF2JaC8lCL,205.0
KNrK5VWTZkx,201602,ClfJQm3Docv,2646.0
bPQDV3mud0v,201508,CXAJP0JoCDZ,3069.0
JOnT3OiMd5o,201510,FX5DGY6VxPS,129.0
KNrK5VWTZkx,201608,ldTs7l4tu6V,1711.0
KNrK5VWTZkx,201603,MQ4km4gi9bz,292.0
bPQDV3mud0v,201612,VkaywIcr0d1,465.0
JOnT3OiMd5o,201612,VkaywIcr0d1,51.0
bPQDV3mud0v,201611,AcjY7Ic6kUU,490.0
bPQDV3mud0v,201611,e9NLyDiExlF,1423.0
KNrK5VWTZkx,201512,VI8FnbLBPDD,475.0
KNrK5VWTZkx,201512,dU7dDBWWWDi,1209.0
KNrK5VWTZkx,201604,q6NwSRm7CoV,1686.0
JOnT3OiMd5o,201508,CXAJP0JoCDZ,337.0
JOnT3OiMd5o,201611,e9NLyDiExlF,156.0
bPQDV3mud0v,201602,RyzLT9D4nQ6,226.0
pMbuvKvH4rg,201604,q6NwSRm7CoV,324.0
KNrK5VWTZkx,201602,jLbIZHuRAYh,1100.0
bPQDV3mud0v,201604,tS66Amr7xbP,376.0
KNrK5VWTZkx,201502,zQdh7P5efBl,279.0
KNrK5VWTZkx,201606,SKJI5xtKLmd,360.0
KNrK5VWTZkx,201505,CXAJP0JoCDZ,1660.0
pMbuvKvH4rg,201509,BwF2JaC8lCL,194.0
bPQDV3mud0v,201508,q6NwSRm7CoV,3074.0
KNrK5VWTZkx,201609,Wl8S53qfNST,1190.0
pMbuvKvH4rg,201603,mrRGRJwEwUm,39.0
pMbuvKvH4rg,201608,ldTs7l4tu6V,329.0
JOnT3OiMd5o,201604,tS66Amr7xbP,41.0
pMbuvKvH4rg,201512,dU7dDBWWWDi,232.0
JOnT3OiMd5o,201602,RyzLT9D4nQ6,25.0
JOnT3OiMd5o,201608,yrxkpEWxooc,95.0
JOnT3OiMd5o,201507,tU13hbRnCGc,41.0
JOnT3OiMd5o,201612,rKoTTNZLKaN,71.0
pMbuvKvH4rg,201505,CXAJP0JoCDZ,319.0
bPQDV3mud0v,201507,tU13hbRnCGc,377.0
pMbuvKvH4rg,201502,zQdh7P5efBl,54.0
bPQDV3mud0v,201612,rKoTTNZLKaN,649.0
KNrK5VWTZkx,201610,xpXgPL892GT,1242.0
pMbuvKvH4rg,201609,Wl8S53qfNST,229.0
bPQDV3mud0v,201604,SfTrvW441Q0,3019.0
JOnT3OiMd5o,201605,jLbIZHuRAYh,223.0
bPQDV3mud0v,201602,ClfJQm3Docv,4894.0
KNrK5VWTZkx,201605,UdcrfRV5diV,1323.0
pMbuvKvH4rg,201504,dU7dDBWWWDi,232.0
pMbuvKvH4rg,201508,dU7dDBWWWDi,232.0
pMbuvKvH4rg,201611,NvLvW1v4MWY,266.0
KNrK5VWTZkx,201604,tS66Amr7xbP,204.0
JOnT3OiMd5o,201610,gCRidS1x9ty,542.0
JOnT3OiMd5o,201507,VI8FnbLBPDD,96.0
bPQDV3mud0v,201605,jLbIZHuRAYh,2034.0
JOnT3OiMd5o,201505,VI8FnbLBPDD,96.0
KNrK5VWTZkx,201610,uAmB8MLWUbq,2200.0
bPQDV3mud0v,201609,jLbIZHuRAYh,2034.0
KNrK5VWTZkx,201602,FX5DGY6VxPS,651.0
KNrK5VWTZkx,201602,tS66Amr7xbP,204.0
pMbuvKvH4rg,201502,dU7dDBWWWDi,232.0
KNrK5VWTZkx,201604,FX5DGY6VxPS,651.0
pMbuvKvH4rg,201611,YTgby61ISnd,119.0
pMbuvKvH4rg,201604,YTgby61ISnd,119.0
KNrK5VWTZkx,201608,FX5DGY6VxPS,651.0
pMbuvKvH4rg,201608,NvLvW1v4MWY,266.0
pMbuvKvH4rg,201606,YTgby61ISnd,119.0
KNrK5VWTZkx,201503,tU13hbRnCGc,204.0
JOnT3OiMd5o,201510,VI8FnbLBPDD,96.0
pMbuvKvH4rg,201606,NvLvW1v4MWY,266.0
KNrK5VWTZkx,201501,tU13hbRnCGc,204.0
KNrK5VWTZkx,201512,tU13hbRnCGc,204.0
JOnT3OiMd5o,201606,rKoTTNZLKaN,71.0
bPQDV3mud0v,201603,jLbIZHuRAYh,2034.0
KNrK5VWTZkx,201603,UdcrfRV5diV,1323.0
pMbuvKvH4rg,201602,NvLvW1v4MWY,266.0
KNrK5VWTZkx,201611,xuVsQTby6uM,604.0
KNrK5VWTZkx,201607,uAmB8MLWUbq,2200.0
KNrK5VWTZkx,201606,fS76SN2mDYs,2932.0
JOnT3OiMd5o,201610,JpOeRsaZHoG,285.0
bPQDV3mud0v,201602,MQ4km4gi9bz,540.0
pMbuvKvH4rg,201602,SfTrvW441Q0,314.0
KNrK5VWTZkx,201612,AcjY7Ic6kUU,265.0
bPQDV3mud0v,201608,MQ4km4gi9bz,540.0
JOnT3OiMd5o,201605,gCRidS1x9ty,542.0
pMbuvKvH4rg,201608,ClfJQm3Docv,508.0
pMbuvKvH4rg,201608,dU7dDBWWWDi,232.0
KNrK5VWTZkx,201510,uAmB8MLWUbq,2200.0
pMbuvKvH4rg,201606,ClfJQm3Docv,508.0
KNrK5VWTZkx,201509,tU13hbRnCGc,204.0
KNrK5VWTZkx,201512,uAmB8MLWUbq,2200.0
KNrK5VWTZkx,201608,tS66Amr7xbP,204.0
pMbuvKvH4rg,201604,SfTrvW441Q0,314.0
KNrK5VWTZkx,201610,SKJI5xtKLmd,360.0
pMbuvKvH4rg,201606,tU13hbRnCGc,50.0
pMbuvKvH4rg,201608,SfTrvW441Q0,314.0
pMbuvKvH4rg,201602,dU7dDBWWWDi,232.0
JOnT3OiMd5o,201605,VI8FnbLBPDD,84.0
pMbuvKvH4rg,201602,ClfJQm3Docv,508.0
pMbuvKvH4rg,201604,tU13hbRnCGc,50.0
KNrK5VWTZkx,201401,uAmB8MLWUbq,2131.0
KNrK5VWTZkx,201605,ClfJQm3Docv,2646.0
JOnT3OiMd5o,201606,dU7dDBWWWDi,245.0
KNrK5VWTZkx,201609,ClfJQm3Docv,2646.0
KNrK5VWTZkx,201603,tU13hbRnCGc,260.0
JOnT3OiMd5o,201604,dU7dDBWWWDi,245.0
bPQDV3mud0v,201606,kKYdOJ0uRod,2447.0
KNrK5VWTZkx,201601,tU13hbRnCGc,260.0
bPQDV3mud0v,201605,r7pU4IuyIJF,638.0
pMbuvKvH4rg,201611,AcjY7Ic6kUU,51.0
bPQDV3mud0v,201603,r7pU4IuyIJF,638.0
KNrK5VWTZkx,201611,fS76SN2mDYs,2932.0
KNrK5VWTZkx,201606,xuVsQTby6uM,604.0
KNrK5VWTZkx,201604,xuVsQTby6uM,604.0
bPQDV3mud0v,201603,RyzLT9D4nQ6,226.0
bPQDV3mud0v,201605,RyzLT9D4nQ6,226.0
bPQDV3mud0v,201604,kKYdOJ0uRod,2447.0
JOnT3OiMd5o,201610,VI8FnbLBPDD,84.0
KNrK5VWTZkx,201605,uAmB8MLWUbq,2200.0
KNrK5VWTZkx,201605,SKJI5xtKLmd,360.0
bPQDV3mud0v,201609,RyzLT9D4nQ6,226.0
JOnT3OiMd5o,201602,YTgby61ISnd,126.0
JOnT3OiMd5o,201604,NvLvW1v4MWY,281.0
bPQDV3mud0v,201612,Wl8S53qfNST,2201.0
pMbuvKvH4rg,201602,yrxkpEWxooc,90.0
KNrK5VWTZkx,201610,SfTrvW441Q0,1632.0
pMbuvKvH4rg,201604,AcjY7Ic6kUU,51.0
bPQDV3mud0v,201604,xpXgPL892GT,2296.0
pMbuvKvH4rg,201608,UdcrfRV5diV,254.0
KNrK5VWTZkx,201507,uAmB8MLWUbq,2200.0
KNrK5VWTZkx,201505,uAmB8MLWUbq,2200.0
pMbuvKvH4rg,201604,yrxkpEWxooc,90.0
JOnT3OiMd5o,201611,rKoTTNZLKaN,71.0
bPQDV3mud0v,201611,SKJI5xtKLmd,665.0
KNrK5VWTZkx,201505,SKJI5xtKLmd,409.0
pMbuvKvH4rg,201606,AcjY7Ic6kUU,51.0
KNrK5VWTZkx,201501,uAmB8MLWUbq,2200.0
KNrK5VWTZkx,201407,uAmB8MLWUbq,2131.0
KNrK5VWTZkx,201603,SKJI5xtKLmd,360.0
JOnT3OiMd5o,201608,YTgby61ISnd,126.0
KNrK5VWTZkx,201607,SfTrvW441Q0,1632.0
pMbuvKvH4rg,201503,VI8FnbLBPDD,91.0
JOnT3OiMd5o,201610,zi9hv7KzZVp,134.0
KNrK5VWTZkx,201610,dU7dDBWWWDi,1209.0
bPQDV3mud0v,201603,fS76SN2mDYs,5423.0
KNrK5VWTZkx,201607,JPl6BiRGUjp,2119.0
bPQDV3mud0v,201604,jqLcZtIyJim,1169.0
